# Constructed from biom file																			
	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	ConsensusLineage
New.CleanUp.ReferenceOTU108976	0	0.333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae
New.CleanUp.ReferenceOTU108977	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
New.CleanUp.ReferenceOTU50982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU107896	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__
New.CleanUp.ReferenceOTU107892	0	0	0	0	0.333333333	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU70325	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU70327	0	0	0	0	0	0	0	0	0	0.666666667	0	0.333333333	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU93819	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__
New.CleanUp.ReferenceOTU63358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__PAUC26f; g__; s__
New.CleanUp.ReferenceOTU54174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Unassigned
New.CleanUp.ReferenceOTU14915	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU14913	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
New.CleanUp.ReferenceOTU14912	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU78114	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__; s__
New.CleanUp.ReferenceOTU24923	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU24927	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__OPB41; o__; f__; g__; s__
New.CleanUp.ReferenceOTU24926	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU26564	0.333333333	0.333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU26568	0.333333333	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__
New.CleanUp.ReferenceOTU61600	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
New.CleanUp.ReferenceOTU62551	0	0	0	0	0.333333333	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU58759	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0.333333333	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU3605	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__; g__; s__
New.CleanUp.ReferenceOTU3603	0.333333333	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU3601	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU90486	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU6540	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU6548	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
New.CleanUp.ReferenceOTU63602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU63600	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU12980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU61535	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__
New.CleanUp.ReferenceOTU15661	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU15662	0	0.333333333	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU66129	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU66125	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1170
New.CleanUp.ReferenceOTU4379	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus Protochlamydia; s__
New.CleanUp.ReferenceOTU4374	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0	0	0	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__; f__; g__; s__
New.CleanUp.ReferenceOTU4372	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU4370	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU67837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU7637	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU7636	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU7633	0	0	0	0	0	0	0.333333333	0	0	0	1	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU7632	0.333333333	0	0	0	0	0	0	0.333333333	0.666666667	0	0	0	0.666666667	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU23000	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	0.333333333	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Chitinophaga; s__
New.CleanUp.ReferenceOTU23005	0	0	0	0	0	0.333333333	0	0	0	0	0	0.666666667	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Nostocaceae; g__; s__
New.CleanUp.ReferenceOTU23006	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0.333333333	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__
New.CleanUp.ReferenceOTU9295	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Anaeromyxobacter; s__
New.CleanUp.ReferenceOTU9294	0	0	0	0	0	0	0.333333333	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU4129	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__FAC88; f__; g__; s__
New.CleanUp.ReferenceOTU50379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
New.CleanUp.ReferenceOTU50378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU14137	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
New.CleanUp.ReferenceOTU92225	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__[Pedosphaeraceae]; g__Pedosphaera; s__
New.CleanUp.ReferenceOTU42875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__; f__; g__; s__
New.CleanUp.ReferenceOTU42879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__Anaerolinea; s__
New.CleanUp.ReferenceOTU42878	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
New.CleanUp.ReferenceOTU69033	0	0	0	0	0	0.333333333	0	0	0	0	0	0.666666667	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU73524	0	0	4.5	0.333333333	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU10936	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
New.CleanUp.ReferenceOTU10935	0	0	0	0	0	0	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
New.CleanUp.ReferenceOTU10932	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__Parachlamydia
New.CleanUp.ReferenceOTU40561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
New.CleanUp.ReferenceOTU88072	0	0.333333333	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
New.CleanUp.ReferenceOTU35938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
New.CleanUp.ReferenceOTU35930	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU48095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU48091	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU48090	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.333333333	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU48098	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU32056	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__
New.CleanUp.ReferenceOTU32057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__
New.CleanUp.ReferenceOTU32052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
New.CleanUp.ReferenceOTU45114	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU45110	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
New.CleanUp.ReferenceOTU42469	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
New.CleanUp.ReferenceOTU42467	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
New.CleanUp.ReferenceOTU121345	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU115418	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
New.CleanUp.ReferenceOTU63945	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0.666666667	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
New.CleanUp.ReferenceOTU20004	0	0	0	0	0	0	0	0	0	0.666666667	0	0.333333333	0	0.333333333	0	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__; f__; g__; s__
New.CleanUp.ReferenceOTU20009	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	k__Archaea; p__Crenarchaeota; c__MBGA; o__; f__; g__; s__
New.CleanUp.ReferenceOTU69258	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU54553	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU21750	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU21757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU21754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU21759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU113813	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
New.CleanUp.ReferenceOTU60919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
New.CleanUp.ReferenceOTU108690	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Anaeromyxobacter; s__
New.CleanUp.ReferenceOTU104853	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU70019	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Chlorobi; c__SJA-28; o__; f__; g__; s__
New.CleanUp.ReferenceOTU29175	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__
New.CleanUp.ReferenceOTU39382	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU27149	0	0.333333333	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
New.CleanUp.ReferenceOTU27142	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__Geobacter; s__
New.CleanUp.ReferenceOTU11518	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU11519	0	0.333333333	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU11513	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
New.CleanUp.ReferenceOTU67506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae
New.CleanUp.ReferenceOTU72229	0	0	0	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU99117	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0.333333333	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__; s__
New.CleanUp.ReferenceOTU16888	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
New.CleanUp.ReferenceOTU16880	0	0	0	1.666666667	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU40182	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU53330	0	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__OPB41; o__; f__; g__; s__
New.CleanUp.ReferenceOTU53333	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
New.CleanUp.ReferenceOTU53334	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	3	0	0	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__
New.CleanUp.ReferenceOTU1906	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
New.CleanUp.ReferenceOTU1905	0	1	0	0	0.333333333	0	0	0	0	0.333333333	0	0.333333333	0	0	0	0	0	0	Unassigned
New.CleanUp.ReferenceOTU1904	0	0.666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
New.CleanUp.ReferenceOTU1903	0	0	0.5	0	0.666666667	0	0	0	1	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU1902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
New.CleanUp.ReferenceOTU1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	Unassigned
New.CleanUp.ReferenceOTU1900	0	0	0	0	0	0	0	0	0	1	0	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.333333333	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU25178	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU25170	0.333333333	0.666666667	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0.333333333	0	0	0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolinaceae; g__; s__
New.CleanUp.ReferenceOTU52060	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.666666667	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
New.CleanUp.ReferenceOTU3257	0	0	0	0	0	0	0.666666667	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__
New.CleanUp.ReferenceOTU64348	0	0	0	0	0	0	0	0	0	0.333333333	0.333333333	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
New.CleanUp.ReferenceOTU61102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU61100	0	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0.333333333	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__
